Event,Lab label,Latitude,Longitude,Depth top [m],Depth bot [m],Depth sed [m],Date/Time,pH,CaCO3 [%],TN [%],TS [%],TC [%],TOC [%],2000-630 µm [%],630-200 µm [%],200-125 µm [%],125-63 µm [%],2000-63 µm [%],63-20 µm gU [%],20-6.3 µm mU [%],6.3-2 µm fU [%],63-2 µm [%],2-0.63 µm [%],0.63-0.063 µm [%],2-0.063 µm [%],63-0.063 µm [%],<2000 µm [%],Part size mean [mm],Bulk Density [g/cm³],Field Capacity [m³/m³],Wilting Point [m³/m³],Available Water Capacity [m³/m³],Hydraulic Conductivity [cm/hr],CEC [cmol/kg],Infiltration Rate [cm/hr]
B07_2022_104,54156.0,-0.21287247545301013,0.1575853594169466,-0.18326784374957827,0.051734712024296185,-0.052315301288616785,2022-08-21T00:00,-1.3638841173381984,-0.0980525115262705,-0.5103168682365159,3.469446951953614e-18,-0.517071954944962,-0.7636583377206364,-0.5075861279612333,-0.787410496587391,-0.9405655718259646,-1.0054793847441827,-0.9403398435516663,0.9132872153887193,0.21897497852757333,1.1091833902741721,1.2249158464525134,1.6943624653569713,-0.41450392725846835,0.12241031198443718,0.940667333073327,-0.06409780213082426,-0.8207783160895787,0.8234251968524905,0.05042079323441126,0.3270115230364822,-0.2911028048226794,-0.7135197872815836,-0.8259212449240956,-0.7430799385118394
B07_2023_002,55794.0,1.7266736347410194,-0.21989287761596427,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-10-03T00:00,-1.5257516829124032,-1.7528492410407732,0.28041802085306355,3.469446951953614e-18,-1.6203278735277138,-0.11309814402816878,-0.021012180280337484,-0.3975290128455013,-0.7379692807108776,-0.9275980972575041,-0.6815219322189826,-1.1125925127136014,-0.7285761806434939,-0.1305954387428622,-1.0629381515434493,0.8997172271384313,1.5143442980155237,1.4697034273290681,0.6911444246910663,0.4369320625345411,-0.5231827135559876,-0.9202502764185693,1.2370141531278178,0.770127325366897,1.5725893439021756,-0.8803363927928625,0.5989277552285882,-0.7430799385118394
B07_2023_002,55796.0,1.7266736347410194,-0.21989287761596427,0.696417806248397,0.7501533243522964,0.727002290321123,2023-10-03T00:00,-0.9861931309983935,-1.9008559050470395,-0.5103168682365159,3.469446951953614e-18,-2.0920648869906837,-0.6972746444867111,0.6250271788253895,-0.35192883930843816,-0.3642140539985621,-0.8202482145055956,-0.4529554650680412,-1.5557537032359838,-0.03765346041459083,-1.2536892014994696,-1.6923477667126443,-0.03940896348348093,2.054421801092242,1.638115066747147,0.4281337915313859,-1.2331674863499469,-0.1809477706423574,-0.07984349644704788,0.9517095392048461,0.770127325366897,0.9930922098128225,-0.8282226334327845,0.2269649403204987,-0.7332060514493103
B07_2023_005,55804.0,0.7363401718454764,1.9016440330739273,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-09-28T00:00,1.7115996285716646,0.4867793761096004,-0.9847578016902638,3.469446951953614e-18,0.29705482635403413,-0.23258879184923423,-0.3603872866460043,2.255831084842359,2.1664930651890315,2.3644649738010237,2.5437021765017103,0.9132872153887193,-0.8272794263904801,-1.60374440028075,-1.1628444396655437,-1.6768597573883524,-1.7604113555607652,-1.9616837258142894,-2.540008642299488,-0.8991475765730682,1.2103116712021817,1.075675684306686,-2.384979556777622,-2.693708449062557,-1.8314454168550207,2.039356117709921,-1.48512305599108,2.124387801959587
B07_2023_005,55808.0,0.7363401718454764,1.9016440330739273,2.4557891062443473,2.496199855172297,2.4804668714430376,2023-09-28T00:00,2.7367608772082934,0.5659218283907285,-1.3801252462350537,3.469446951953614e-18,0.18292490374202505,-0.5645072580188606,-1.1658920571765627,2.255831084842359,2.1664930651890315,0.6258178531524661,1.7587612317748922,-0.5217109253504245,-0.25480060105796065,-0.5827500705020159,-0.8531349464870507,-1.1952565827104489,-1.0574533356831324,-1.2459342582874542,-1.7771092095767,-0.5651276667961421,0.41721939045016115,1.2268493532679376,-1.9040170277159771,-1.7792170847251854,-1.6634183240520954,2.039356117709921,-1.217087274774586,2.124387801959587
B07_2023_007,55814.0,1.3386442266023337,0.5717394601659134,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-10-03T00:00,0.6324825247436452,-0.2419478793101405,1.2292998877605592,3.469446951953614e-18,0.41879341047351026,1.108361811476056,0.7149820262958074,2.255831084842359,2.1664930651890315,1.3772670324158256,2.4041253743187267,0.5545376802039331,-0.9259826721374662,-1.51623060058543,-1.3226945006608948,-1.3156573763799249,-1.408932345621949,-1.568723233838772,-2.404288411726706,0.4369320625345411,1.6016498885338546,-1.1468100713249145,-1.5044173342903404,-1.5239511815610378,-1.1665697543215254,2.039356117709921,0.07450101696420551,2.124387801959587
B07_2023_008,55817.0,0.537260482138934,1.4603201288735788,0.696417806248397,0.7501533243522964,0.727002290321123,2023-09-28T00:00,0.6324825247436452,0.34802312860372586,0.1222710430351477,3.469446951953614e-18,0.9666170390111523,1.1481920274164115,0.12209780433169053,0.4893943624503764,0.8443776136879911,-0.1087921288164765,0.1722410480212986,-0.5428138391848236,0.08079043448179214,-0.21810923843818247,-0.44351916518646406,-0.7858938842342311,0.4684799269780704,0.12241031198443718,-0.18555768584120036,-0.5651276667961421,-0.029174013350225816,-1.1468100713249145,0.6134549517223378,0.770127325366897,0.3060456130423557,-0.11594814468205668,1.286956214360009,-0.24915765415142427
B07_2023_008,55818.0,0.537260482138934,1.4603201288735788,1.5761034562463723,1.4485719366802963,1.5063198819308627,2023-09-28T00:00,1.1720410766576548,1.4087375539819662,-0.3521698904186001,3.469446951953614e-18,1.6590052361906722,0.6967829134257196,0.7068043128894056,2.255831084842359,1.766540042211835,0.6426570504468831,1.6310329118964249,-0.1418584763312393,-0.8272794263904801,-1.137004135239043,-1.3426757582853137,-1.3878978525816106,-0.3887859509214817,-0.7547336433180574,-1.6354880994137952,0.10291215275766251,1.2341193194048694,-1.0375443445823438,-0.8366343067322594,-0.4066046311734856,-1.1881359700931422,1.821291235099316,0.278658154875186,1.2547039451934772
B07_2023_010,55820.0,0.7035465360249286,1.7413893859177774,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-09-28T00:00,-0.9861931309983935,-1.4075003583594858,2.336328732485971,3.469446951953614e-18,0.5329233330855186,2.751358219015707,1.802617909347221,0.32979375507065545,-0.014910103800136305,-0.4687299709846402,0.11846070280931234,-0.7327400636944162,-0.17583800446037165,-0.3056230381335022,-0.7232567719283283,1.2127592906790678,0.031274329249298696,0.3469591645418754,-0.158582236286361,-1.9012073059037515,0.6433920483756904,-1.1468100713249145,1.2814144111092378,0.770127325366897,1.6627730317832539,-0.2249058233670654,2.5901973050244402,-0.3340117790475586
B07_2023_010,55821.0,0.7035465360249286,1.7413893859177774,-0.18326784374957827,0.051734712024296185,-0.052315301288616785,2023-09-28T00:00,-0.446634579084379,-1.4362794319162597,0.7548589543068114,3.469446951953614e-18,-1.148590860064744,0.20554358349467253,1.3405771018855304,-0.1923282319287173,-0.6401641746553185,-0.8097237161965849,-0.3386722314925705,-1.0281808573760045,-0.9062420229880691,-0.5973357037845691,-1.4325914175951988,0.008751353984309674,1.6943701323744298,1.3574290010503487,0.33371971808945006,-0.23110775701926356,0.19551066656263547,-1.1468100713249145,1.1878879096038577,0.770127325366897,1.4728064594291026,-0.7258806028612312,1.0317337690799027,-0.6723749925914504
B07_2023_012,55833.0,1.7594672705615673,0.27287162220076217,1.5761034562463723,1.4485719366802963,1.5063198819308627,2023-10-03T00:00,-0.446634579084379,-0.7774442122772557,-0.3521698904186001,3.469446951953614e-18,-1.2475034596618182,-0.9760861560691972,-0.6629626826828638,-0.49100936859648064,-0.7030388856910351,-0.89391970266867,-0.7958051657944534,-1.1970041680511978,-1.1628704619302332,0.3069735597337382,-1.0229756362946116,0.44219421119442254,1.7629514026063944,1.5398749437532677,0.785558498133003,-0.5651276667961421,-0.8550018103809418,0.4152643189985346,0.8741578939120411,0.770127325366897,0.835573004030795,-0.9320323886837837,-0.009621756938917522,-0.7430799385118394
B07_2023_012,55834.0,1.7594672705615673,0.27287162220076217,2.4557891062443473,2.496199855172297,2.4804668714430376,2023-10-03T00:00,-0.446634579084379,-0.9634803663406876,-0.5103168682365159,3.469446951953614e-18,-1.1638081830796787,-0.5512305193720756,-0.26634358247238576,-0.4750493078585086,-0.755434478220799,-0.9275980972575041,-0.7487473637339654,-1.3025187372231937,-1.2813143568266165,0.40907299271161146,-1.0629381515434493,0.32179341752494667,1.7972420377223763,1.5328577921108477,0.7518391861894543,0.10291215275766251,-0.6719805148227831,-0.25670785795614615,1.075877627760252,0.770127325366897,1.2452965133949494,-0.9149499654979064,0.40264128278796824,-0.7430799385118394
B07_2023_013,55835.0,0.8220156916071192,1.0467053790616394,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-10-03T00:00,-0.446634579084379,-1.0364558742882217,2.336328732485971,3.469446951953614e-18,0.8068351473543399,2.751358219015707,2.3893688462565366,0.7880754991181399,-0.07429177533386866,-0.2308763092009999,0.7033219569896627,-0.5639167530192227,-0.8667607246892748,-0.6119213370671227,-1.2028069549143812,0.39403389372663233,0.06556496436528066,0.1364446152692768,-0.6846035026057218,1.1049718820883458,1.8873416669661023,-1.1468100713249145,1.2814144111092378,0.770127325366897,1.6627730317832539,0.27528575561188173,2.5901973050244402,0.022950432212377494
B07_2023_014,55840.0,0.849744341790437,1.642418488978268,0.696417806248397,0.7501533243522964,0.727002290321123,2023-09-28T00:00,1.7115996285716646,0.9616340897963706,-1.1429047795081797,3.469446951953614e-18,0.259011518816698,-1.0424698493031226,2.3893688462565366,2.255831084842359,0.9421827197435504,0.15432032890878944,2.0478305872893183,0.259096886522345,-0.8865013738386719,-1.3557886344773433,-1.3326851294731046,-1.5323788049849814,-0.8431368662082445,-1.1687455902208346,-2.02663211795896,1.4389917918652244,2.5113624460287265,1.9463493114361425,-2.2215770159103063,-1.8763079344021487,-2.188696558474357,2.039356117709921,-1.6915231992494153,2.124387801959587
B07_2023_014,55841.0,0.849744341790437,1.642418488978268,1.5761034562463723,1.4485719366802963,1.5063198819308627,2023-09-28T00:00,2.7367608772082934,0.734484973508976,-1.3801252462350537,3.469446951953614e-18,-0.007291633944656243,-1.148683758477403,2.3893688462565366,2.255831084842359,0.44267807095980133,-0.5424014591477148,2.5437021765017103,-0.8593575467008112,-1.6761273398145613,-1.6766725666935167,-2.4816074428771904,-1.917661344727304,-0.9631540891141818,-1.3792601394934332,-2.540008642299488,-1.5671873961268254,2.5113624460287265,2.2260567265508517,-2.384979556777622,-2.263649673529257,-2.7819085922422846,2.039356117709921,-1.8954486494823006,2.124387801959587
B07_2023_016,55843.0,0.595207351717198,2.31134848859262,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-09-28T00:00,1.7115996285716646,2.096737281198593,0.5967119764888957,3.469446951953614e-18,2.0603621307095703,0.8295502998935701,1.761729342315213,0.7082751954282795,-0.08127785433783719,-0.3676947872181381,0.24618902268777976,-0.47950509768162614,1.5021171732383933,1.1675259234043853,1.2548877328891415,-0.9544549953714973,-0.9888720654511685,-1.119625528723895,-0.23276472256216876,0.7709519723114197,0.7549903993257873,-1.0566517971648053,-0.4583249301198559,-0.931415501013604,0.22747581189147686,0.43451565852594587,0.18141648592398463,0.48104123072807004
B07_2023_016,55844.0,0.595207351717198,2.31134848859262,-0.18326784374957827,0.051734712024296185,-0.052315301288616785,2023-09-28T00:00,2.7367608772082934,2.096737281198593,-0.3521698904186001,3.469446951953614e-18,2.0603621307095703,-0.43173987155101007,1.0829791295838795,1.3854377724536666,0.18070010831098215,-0.2834988007460531,0.40753005832373834,-0.47950509768162614,1.4428952257902015,1.4300673224903457,1.4047471650722831,-0.9785351541053923,-1.3317784166109892,-1.4073287460631132,-0.4081051446686217,0.10291215275766251,0.6374401363250188,1.1006438261266283,-1.3964776337189069,-1.9770932811717725,-0.3885034077417029,0.7288915474482794,-1.214266729128212,1.0505521490375465
B07_2023_016,55846.0,0.595207351717198,2.31134848859262,1.5761034562463723,1.4485719366802963,1.5063198819308627,2023-09-28T00:00,2.7367608772082934,2.096737281198593,-1.3801252462350537,3.469446951953614e-18,2.0603621307095703,-0.9495326787756272,1.516397940123165,1.2645973125804495,0.6627395595848099,0.19220852282122788,0.6898768706866659,0.5545376802039331,1.6008204189853796,0.5257580589720383,1.354794021011236,-1.2674970589121346,-1.5460948860858774,-1.6669633568326514,-0.6913473649944312,0.10291215275766251,0.9052761786052508,2.060753176688285,-1.9690263522367786,-2.6337424294769995,-0.7416435315357001,1.1888520728728522,-1.841942227012087,2.0950936242426828
B07_2023_017,55847.0,1.6611722103140798,1.3297297832524615,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-10-03T00:00,0.09292397282963069,-1.384888229136306,0.9130059321247274,3.469446951953614e-18,-0.730114477154045,0.8693805158339253,0.8417365840950322,-0.13760802368424152,-0.37120013300253063,-0.6139680476489872,-0.2916144294320825,-0.7749458913632145,-0.5311696891495217,-0.4952362708066958,-1.0529475227312397,-0.23205023335464206,1.4286177102255684,1.069725783711131,0.31348813092332106,1.1049718820883458,0.015465327029812716,-1.1468100713249145,1.2814144111092378,0.770127325366897,1.6627730317832539,-0.6413320447875935,1.5839227352064584,-0.6273139515823049
B07_2023_018,55852.0,0.8673430206994166,1.0051753569126227,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-10-03T00:00,0.09292397282963069,-0.4084553763171896,2.336328732485971,3.469446951953614e-18,2.0603621307095703,2.751358219015707,2.3893688462565366,2.255831084842359,2.1664930651890315,1.236238755075083,2.4713508058337097,-0.1629613901656386,-0.9259826721374662,-1.2828604680645765,-1.502525819280665,-1.628699439920562,-1.246051828821034,-1.5266203239842524,-2.485214760391223,-0.23110775701926356,2.5113624460287265,-1.1468100713249145,1.2814144111092378,0.770127325366897,1.6627730317832539,2.039356117709921,2.5901973050244402,2.124387801959587
B07_2023_021,55858.0,1.5200393901857405,1.1377882685475573,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-10-03T00:00,1.1720410766576548,0.20515558487545507,-1.3801252462350537,3.469446951953614e-18,-0.34968140178068274,-0.9362559401288422,-1.0595817828933418,-0.9173709911680208,-0.8148161497545313,-0.6392268435906125,-0.9302560288244189,-0.1207555624968402,1.7784862613299544,0.3507304595813983,1.0051220125839053,-0.5210121381613844,0.5713518323260166,0.2838047997600959,0.9474111954620363,0.7709519723114197,-1.0930782924078148,1.0129743378070921,0.06792724418692273,0.5064626733682387,-0.47684747020123636,-0.7437298574671241,-0.5779717780607131,-0.7430799385118394
B07_2023_021,55859.0,1.5200393901857405,1.1377882685475573,-0.18326784374957827,0.051734712024296185,-0.052315301288616785,2023-10-03T00:00,1.1720410766576548,0.12806878070552483,-1.3801252462350537,3.469446951953614e-18,-0.2203341561537395,-0.5910607353124308,-1.141358916957358,-1.0131313555958534,0.10385323926732841,-1.0959900702016743,-0.9369785719759173,0.4912289387007358,2.2325211917660908,0.13194596034309813,1.374775278635655,-0.7136534080325455,0.33131738651414194,0.031187340632977463,0.9541550578507467,0.7709519723114197,-1.1034941384964905,0.5969456853603576,0.07672112783602304,0.26029646697835485,-0.15540840786578342,-0.6921320079977898,-0.4206457712568599,-0.7430799385118394
B07_2023_021,55860.0,1.5200393901857405,1.1377882685475573,0.696417806248397,0.7501533243522964,0.727002290321123,2023-10-03T00:00,1.1720410766576548,0.40044215543927825,-0.9847578016902638,3.469446951953614e-18,-0.0833782490193285,-0.7769350763674215,-1.0105155024549322,-0.7896905052642442,-0.4270887650342788,0.37322989373621074,-0.48656818082553255,0.7444639047135257,1.423154576640804,-0.37855120454626895,0.7353750346542508,-0.7858938842342311,0.3227447277351463,0.0031187340632977466,0.49557241541848335,0.4369320625345411,-0.9234487989636678,0.9073213647040632,-0.22522623150378268,0.1292184807330295,-0.6070613627659578,-0.47068896064288146,-0.6231408019119411,-0.5739573449152923
B07_2023_021,55862.0,1.5200393901857405,1.1377882685475573,2.4557891062443473,2.496199855172297,2.4804668714430376,2023-10-03T00:00,1.1720410766576548,-0.8021119896116335,-0.8266108238723479,3.469446951953614e-18,-1.1105475525274076,-0.7105513831334962,-1.1250034901445547,-0.8763308349846641,-0.7449553597148463,-0.8581364084180338,-0.9840363740364052,-1.2392099957199962,-1.5576834449181778,0.7882994580579986,-0.9130787193603075,0.466274369928318,1.9686952133022868,1.7153037348137665,1.0283375441265534,2.107031611419029,-1.1853329291932282,-0.09935236610057041,1.2151597691920952,0.770127325366897,1.5281997608390026,-1.0196862165856486,0.6709356140220456,-0.7430799385118394
B07_2023_023,55867.0,1.5150602517627276,1.311931202331461,-0.18326784374957827,0.051734712024296185,-0.052315301288616785,2023-10-03T00:00,-0.9861931309983935,-1.644927715202871,0.28041802085306355,3.469446951953614e-18,-1.4681546433783685,-0.020160973500673314,-0.470786417632426,0.35715385919289333,0.016527251717721965,-0.5087230645588807,-0.25127917052309284,-0.9015633743696095,-1.0246859178844525,-0.46606500424158925,-1.3426757582853137,0.466274369928318,1.3343184636566183,1.19603451327469,0.23930564464751328,-0.5651276667961421,-0.4532477469605936,-0.9240235968865326,0.9189814349588777,0.770127325366897,0.926616444300536,-0.6522479245403272,0.6162304596521225,-0.6251889148162373
B07_2023_023,55869.0,1.5150602517627276,1.311931202331461,1.5761034562463723,1.4485719366802963,1.5063198819308627,2023-10-03T00:00,-0.446634579084379,-1.4763645700846233,0.1222710430351477,3.469446951953614e-18,-1.2855467671991545,0.04622271973325202,-0.7570063868564824,0.206673286520585,0.29946345137844704,-0.33191149296750194,-0.23111154106859808,-0.9226662882040086,-1.1036485144820414,-0.37855120454626895,-1.3326851294731046,0.008751353984309674,1.4800536628995418,1.18200020998985,0.23256178225880392,0.10291215275766251,-0.6020455482273892,-1.0222102124678456,0.9361944899651422,0.770127325366897,0.9615787812494441,-0.6399090567056929,0.762109752041106,-0.6161862591007095
B07_2023_024,55871.0,1.1143254559239801,1.0981459746780173,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2023-10-03T00:00,0.6324825247436452,-0.3344520443140567,-0.8266108238723479,3.469446951953614e-18,-0.5322892779598966,-0.418463132904225,-0.6834069661988679,0.1747531650446409,0.397268557434006,0.3879641913688257,0.017622555536838166,0.42792019719753815,0.7124912072625041,0.1902884934733113,0.6154874889077372,-0.3524510270241179,-0.37164063336349074,-0.43896181940915946,-0.010217263734747415,0.4369320625345411,-0.4606876370239334,0.5698901747709049,-0.5505210195479585,-0.4151934981573813,-0.5964043259451585,-0.025019934497062395,-0.6394831776987333,-0.14942213876075694
B07_2023_024,55873.0,1.1143254559239801,1.0981459746780173,0.696417806248397,0.7501533243522964,0.727002290321123,2023-10-03T00:00,0.6324825247436452,-0.7085800005521182,-0.9847578016902638,3.469446951953614e-18,-1.0801129064975385,-0.8034885536609916,-0.785628383778888,-0.03956765057955587,0.11433235777328127,0.36270539542720015,-0.12355085064462552,0.19578814501914735,1.1862667868480374,0.2923879264511846,0.8153000651519261,-0.30429070955632775,-0.39735860970047737,-0.44597897105157924,0.1179161216507381,-0.23110775701926356,-0.5916297021387135,1.185904812019802,-0.7025963303575817,-0.6045758866947643,-0.6717421032070032,-0.11954335686765523,-1.0220734056672705,-0.24018268128541662
B07_2023_024,55874.0,1.1143254559239801,1.0981459746780173,1.5761034562463723,1.4485719366802963,1.5063198819308627,2023-10-03T00:00,1.1720410766576548,-0.6386879647713815,-0.8266108238723479,3.469446951953614e-18,-0.7453318001689795,-0.3122492237299446,-1.1004703499253499,-0.6825300974521458,-0.5737964241176176,-0.6497513418996232,-0.8226953384004465,0.28019980035674413,2.449668332409461,0.5986862253848051,2.1240724395513633,-0.30429070955632775,-0.6031024203963697,-0.6143906104696583,0.8395093972426808,0.7709519723114197,-1.0067755676730734,0.49329979761262827,-0.2750337253015916,-0.6479002775352454,0.25013123272677024,-0.4814343541287227,-0.6104987133897977,-0.6771935349163867
B07_2023_025,55878.0,1.0009212859790195,0.7953678424195718,0.696417806248397,0.7501533243522964,0.727002290321123,2023-10-03T00:00,1.7115996285716646,-0.21111315764216834,-0.9847578016902638,3.469446951953614e-18,-0.20511683313880463,-0.046714450794243446,-0.9410049385005185,-0.8808908523383703,-0.5144147525838851,-0.38242908485075305,-0.7554699068854637,-0.7116371498600169,-0.294281899356755,0.5257580589720383,-0.20374407369343683,-0.13572959841906126,1.2400192170876674,0.9434170541475716,0.7653269109668731,0.4369320625345411,-1.0261192818377567,-0.7488451870758873,0.932794919130696,0.770127325366897,0.954673734995173,-0.8082673702607752,0.8519206263310839,-0.7430799385118394
